URL,Status
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 https://msbfile03.usc.edu/digitalmeasures/siddarth/pci/SiddarthCV-2.pdf,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/emba/admissions,OK 
 https://player.vimeo.com/video/113338718,outUSC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://register.applyyourself.com/?eID=34432&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34433&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34430&id=usc-mba&pid=1586&rid=1,outUSC 
 http://www.usc.edu/,USC 
 http://register.applyyourself.com/?eID=34431&id=usc-mba&pid=1586&rid=1,outUSC 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://register.applyyourself.com/?eID=34434&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34429&id=usc-mba&pid=1586&rid=1,outUSC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.marshall.usc.edu/gemba,OK 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://www.usc.edu/,USC 
 http://thenetwork.usc.edu/partners,USC 
 https://player.vimeo.com/video/19878577?byline=0&color=FFCC00&portrait=0&title=0,outUSC 
 http://thenetwork.usc.edu/alumni,USC 
 http://www.gemba.sjtu.edu.cn/cn,outUSC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.marshall.usc.edu/emba/overview,OK 
 http://www.marshall.usc.edu/faculty/directory/robynwalker,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://player.vimeo.com/video/77820290,outUSC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 https://msbfile03.usc.edu/digitalmeasures/rcwalker/pci/CV%20Robyn%20Walker-7-8.pdf,USC 
 https://msbfile03.usc.edu/digitalmeasures/rcwalker/intellcont/ABC%202007%20proceedings-1.doc,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 https://msbfile03.usc.edu/digitalmeasures/rcwalker/intellcont/ACA%20final%20An%20Alternative%20Construction%20of%20Identity-1.doc,USC 
 http://www.marshall.usc.edu/faculty/directory/geck,OK 
 http://thenetwork.usc.edu/partners,USC 
 https://msbfile03.usc.edu/digitalmeasures/geck/pci/CV%20Geck%2015-2.pdf,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/elc,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/faculty/directory/petercarnevale,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 https://msbfile03.usc.edu/digitalmeasures/pcarneva/pci/Carnevale%20CV%20January%202015-3.pdf,USC 
 http://www.marshall.usc.edu/faculty/centers/sbi,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://ftw.usatoday.com/2016/02/why-you-should-care-about-the-fifa-presidential-election,outUSC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://www.twitter.com/USC_SBI,outUSC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://thefieldsofgreen.com/2016/02/23/exclusive-mp-silva-boss-riccardo-silva-talks-miami-fc-and-americas-champions-league/,outUSC 
 http://www.usc.edu/,USC 
 https://www.facebook.com/sbi,outUSC 
 http://thefieldsofgreen.com/2016/02/23/nfl-nflpa-100-million-dollar-ruling-hiding-revenue/,outUSC 
 https://memberplanet.com/s/usc_sbi/manfred,outUSC 
 http://www.marshall.usc.edu/about/contact,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/news/press/2015/greece-currency-uncharted-waters,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://uscnews.usc.edu/business/,USC 
 http://www.usc.edu/,USC 
 http://www.marketplace.org/topics/world/greeks-crisis/greece-currency-unchartered-waters,outUSC 
 http://www.marshall.usc.edu/emba/admissions/visit,OK 
 http://register.applyyourself.com/?eID=34415&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34435&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34426&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34413&id=usc-mba&pid=1586&rid=1,outUSC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://register.applyyourself.com/?eID=34418&id=usc-mba&pid=1586&rid=1,outUSC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://register.applyyourself.com/?eID=34432&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34433&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34417&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34416&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34430&id=usc-mba&pid=1586&rid=1,outUSC 
 http://www.usc.edu/,USC 
 http://register.applyyourself.com/?eID=34431&id=usc-mba&pid=1586&rid=1,outUSC 
 http://thenetwork.usc.edu/partners,USC 
 http://register.applyyourself.com/?eID=34414&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34436&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34425&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34427&id=usc-mba&pid=1586&rid=1,outUSC 
 http://thenetwork.usc.edu/alumni,USC 
 http://register.applyyourself.com/?eID=34434&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34429&id=usc-mba&pid=1586&rid=1,outUSC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://register.applyyourself.com/?eID=34428&id=usc-mba&pid=1586&rid=1,outUSC 
 http://register.applyyourself.com/?eID=34437&id=usc-mba&pid=1586&rid=1,outUSC 
 http://www.marshall.usc.edu/gap,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/faculty/directory/byars,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 https://msbfile03.usc.edu/digitalmeasures/byars/pci/SByars%20cv-1.pdf,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/news/press/2015/2015-best-worst-cities-hockey-fans,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://uscnews.usc.edu/business/,USC 
 http://wallethub.com/edu/best-worst-cities-for-hockey-fans/13283/,outUSC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/execed/programs/understanding-finance-and-accounting-non-financial-managers-online,OK 
 http://www.marshall.usc.edu/faculty/directory/qyue,OK 
 http://thenetwork.usc.edu/partners,USC 
 https://www.regonline.com/register/checkin.aspx?MethodId=0&eventID=1797242&eventsessionId=474f884794f54762a5afaa9744d0ccfb,outUSC 
 https://www.regonline.com/register/checkin.aspx?MethodId=0&eventID=1619909&eventsessionId=fefbe7344f7341ad934a03ac4b95c1f7,outUSC 
 http://thenetwork.usc.edu/alumni,USC 
 http://usc.qualtrics.com/SE/?SID=SV_5gRhQ7oCmRbHhOc&SVID=Prod,outUSC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 https://www.regonline.com/register/checkin.aspx?MethodId=0&eventID=1797476&eventsessionId=474f884794f54762a5afaa9744d0ccfb,outUSC 
 http://www.usc.edu/,USC 
 https://qtrial.qualtrics.com/SE/?SID=SV_aaZI1bKT96S8XjK,outUSC 
 http://thenetwork.usc.edu/partners,USC 
 https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/Banks%20Reputation%20Commons-2.pdf,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 https://msbfile03.usc.edu/digitalmeasures/qyue/pci/CV-Lori%20Yue-16.pdf,USC 
 https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/AJS--Private%20Money-1.pdf,USC 
 http://thenetwork.usc.edu/alumni,USC 
 https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/Trouble%20in%20Store-1.pdf,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://www-bcf.usc.edu/~qyue/,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/The%20Great%20and%20the%20Small-1.pdf,USC 
 https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/Target%20Paper-2.pdf,USC 
 https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/Asymmetric%20Effects%20of%20Fashions-2.pdf,USC 
 http://www.usc.edu/,USC 
 https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/Competition%20and%20Cooperation-2.pdf,USC 
 https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/The%20failure%20of%20private%20regulation-1.pdf,USC 
 https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/Regulatory%20Arbitrage-2.pdf,USC 
 https://msbfile03.usc.edu/digitalmeasures/qyue/intellcont/activists%20categories%20and%20markets-1.pdf,USC 
 http://www.marshall.usc.edu/emba/experience-a-day-in-the-life-of-a-marshall-emba-student,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 https://player.vimeo.com/video/148581762?byline=0&portrait=0&title=0,outUSC 
 http://www.marshall.usc.edu/news/faculty_in_news?page=0%2C0,OK 
 http://www.marshall.usc.edu/faculty/directory/jpcunnin,OK 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://uscnews.usc.edu/business/,USC 
 http://www.usc.edu/,USC 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 https://msbfile03.usc.edu/digitalmeasures/jpcunnin/pci/vitaecon14-1.doc,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/faculty/directory/inglese,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/phd/fields,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/faculty/directory/fleischmann,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/news/press/2015/bright-shiny-objects-and-future-hr,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 https://hbr.org/2015/07/bright-shiny-objects-and-the-future-of-hr,outUSC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://uscnews.usc.edu/business/,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/emba/contact,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://visit.usc.edu/maps-directions/university-park-campus/public-parking/,USC 
 http://web-app.usc.edu/maps/,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://www.metro.net/projects/exposition/,outUSC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/faculty/insights/2013/marketing-technique-activating-gender-stereotypes-just-knock-em-down,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/faculty/directory/plotts,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 https://msbfile03.usc.edu/digitalmeasures/plotts/pci/Plotts_CVOct2015-1.doc,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/news/marshall_news,OK 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://uscnews.usc.edu/business/,USC 
 http://www.usc.edu/,USC 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.marshall.usc.edu/faculty/directory/mickswartz,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 https://msbfile03.usc.edu/digitalmeasures/lswartz/intellcont/SECRECY%20COLLUSION%20AND%20COALITION%20BUILDINGJCG-1.doc,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 https://msbfile03.usc.edu/digitalmeasures/lswartz/pci/VITAE2015-1.rtf,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/faculty/directory/junker,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/faculty/directory/gosline,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 https://msbfile03.usc.edu/digitalmeasures/gosline/pci/Gosline-1.pdf,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/gcrtsmc,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/faculty/directory/ebgrossm,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 https://msbfile03.usc.edu/digitalmeasures/ebgrossm/pci/Grossman%20January%202015-1-1.pdf,USC 
 http://www.marshall.usc.edu/news/press/2015/no-time-be-nice-work,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://uscnews.usc.edu/business/,USC 
 http://www.usc.edu/,USC 
 http://www.nytimes.com/2015/06/21/opinion/sunday/is-your-boss-mean.html,outUSC 
 http://www.marshall.usc.edu/corporate/recruit,OK 
 http://thenetwork.usc.edu/partners,USC 
 https://gtsemployer.mbafocus.com/USC/Employers/Login.aspx?jprid=233,outUSC 
 http://thenetwork.usc.edu/alumni,USC 
 https://www.mbafocus.com/USC,outUSC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/undergrad/buad,OK 
 https://www.usc.edu/admission/undergraduate/transfer/prospective/,USC 
 http://wbb.usc.edu/,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 https://www.usc.edu/admission/undergraduate/firstyear/prospective/,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://www.usc.edu/,USC 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.facebook.com/,outUSC 
 http://www.marshall.usc.edu/faculty/directory/dasu,OK 
 http://thenetwork.usc.edu/partners,USC 
 https://msbfile03.usc.edu/digitalmeasures/dasu/intellcont/stratgegic%20customer_v3_5-1.pdf,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 https://msbfile03.usc.edu/digitalmeasures/dasu/intellcont/HCMRarticle-1.pdf,USC 
 http://thenetwork.usc.edu/alumni,USC 
 https://msbfile03.usc.edu/digitalmeasures/ochiumi/intellcont/witheff120131-1.pdf,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 https://msbfile03.usc.edu/digitalmeasures/dasu/intellcont/Dasu-jacket-1.pdf,USC 
 https://msbfile03.usc.edu/digitalmeasures/dasu/intellcont/NonMonotonic_PQ_Relations_in_B2B_Mkts%20Zhang%20Dasu%20Ahmadi-1.pdf,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 https://msbfile03.usc.edu/digitalmeasures/dasu/intellcont/Beyond%20price%20mechanisms%20How%20much%20can%20service%20help-1.pdf,USC 
 https://msbfile03.usc.edu/digitalmeasures/dasu/pci/dad7%20curriculum%20vitae%202014-1.pdf,USC 
 http://www.usc.edu/,USC 
 https://msbfile03.usc.edu/digitalmeasures/dasu/intellcont/Posted%20prices%20and%20strategic%20buyers-1.pdf,USC 
 https://msbfile03.usc.edu/digitalmeasures/dasu/intellcont/An%20Experimental%20Study%20of%20Posted%20Prices-2.pdf,USC 
 http://www.marshall.usc.edu/faculty/directory/jpliebeskind,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/faculty/iom,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://www.youtube.com/playlist?list=PL77DF6605AAC271AB,outUSC 
 http://thenetwork.usc.edu/alumni,USC 
 http://web-app.usc.edu/soc/20113/iom.html,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.youtube.com/playlist?list=PL0FD8B7FC060A7708,outUSC 
 http://www.marshall.usc.edu/faculty/directory/jannawon,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 https://msbfile03.usc.edu/digitalmeasures/jannawon/pci/111-JANNA%20WONG%20HEALY%20-%20CV%202015-2.pdf,USC 
 http://www.marshall.usc.edu/news/press/2015/us-business-schools-seek-cuban-students,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://www.wsj.com/articles/u-s-business-schools-seek-cuban-students-1435781081?cb=logged0.7501999947483477,outUSC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://uscnews.usc.edu/business/,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/gcrtmarketing%20,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/faculty/directory/dukes,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 https://msbfile03.usc.edu/digitalmeasures/dukes/pci/Dukes_CV_2016_01-1.pdf,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://www-bcf.usc.edu/~dukes/,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/news/releases/2016/gift-from-alumnus-harlan-helvey,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://uscnews.usc.edu/business/,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/mbapm,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 http://www.usc.edu/,USC 
 http://www.marshall.usc.edu/faculty/centers/ciber,OK 
 http://www.apboconference.com/,outUSC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
 http://www.usc.edu/,USC 
 http://asiasociety.org/northern-california/about/pacific-cities-sustainability-initiative,outUSC 
 http://www.linkedin.com/groups?gid=1771572,outUSC 
 http://thenetwork.usc.edu/partners,USC 
 https://www.facebook.com/USCCIBER,outUSC 
 http://thenetwork.usc.edu/alumni,USC 
 http://policies.usc.edu/p2admOpBus/privacy_personal_information.html,USC 
 https://twitter.com/USCCIBER,outUSC 
 http://www.marshall.usc.edu/faculty/directory/suhpyngku,OK 
 http://thenetwork.usc.edu/partners,USC 
 http://msbgroups.usc.edu/community/collab/fdc/default.aspx,USC 
 https://msbfile03.usc.edu/digitalmeasures/sku/pci/2014%20Suh%20Pyng%20Ku%20CV-1.pdf,USC 
 http://thenetwork.usc.edu/alumni,USC 
 http://thenetwork.usc.edu/jobboard,USC 
 http://thenetwork.usc.edu/page.aspx?pid=403,USC 
